author,comment,publishedTimeText,replyCount,voteCount,comment_after_cleansing,cluster,label
@GggghGgghhyt,Hanya ingin membahagiakan istri dan anak cucu saya dan orang tua,5 months ago,0,0,bahagia istri anak cucu orang tua,4,Promosi Judi
@Arifunnatiq,Saya pedagang sieh😂😂,5 months ago,0,0,dagang sieh,4,Promosi Judi
@okkyfirmansyah9489,"Menjadi kaya itu sejatinya bisa bertanggung jawab kepada orang lain, sebanyak-banyaknya yg lu bisa tanggung jawabkan hidupnya maka bakal akan sekaya itu lu. Sementara ada yg sama diri sendiri aja belum bisa bertanggung jawab, males2an, nganggur, jadi beban ortu, beeharap bisa sekaya bill gates. Ancur itu Microsoft dipegang lu sehari",5 months ago,0,0,kaya sejati tanggung orang sebanyakbanyaknya yg lu tanggung jawab hidup kaya lu yg aja tanggung males2an nganggur beban ortu beeharap kaya bill gates ancur microsoft pegang lu hari,1,Bukan PromosiJudi
@BsdPesantren,"jadi pengusaha biar punya waktu luang bnyak buat keluarga, jadi sehari"" bareng anak istri barmain bercanda blajar bersama sambil nungguin waktu sholat tiba, ini pengenku bgtu 😂😂😂😂",5 months ago,0,0,usaha biar luang bnyak keluarga hari bareng anak istri barmain canda blajar nungguin sholat ken bgtu,4,Promosi Judi
@andrianto24andrianto24,"Alhamdulillah
Terima kasih dok, nasehat nasehat mu, menampar kami bagi keuangan yang pas pasan..",5 months ago,0,0,alhamdulillah terima kasih dok nasehat nasehat mu tampar uang pas pas,4,Promosi Judi
@siebe1554,Bisnis atas nama pendidikan dan kesehatan pasti mulus....,5 months ago,0,0,bisnis nama didik sehat mulus,4,Promosi Judi
@seputar_karnival,"Saya bisnis karena susuai dgn pashion/hobi saya dr tirta.. saya usaha dibidang jasa/penyewaan audio/tenda (dikampung). Alhamdulilah meski tidak kaya, yg penting cukup.
Dulu awal"" ikut orang/temen sendiri pernah jg kerja dipabrik/kuli bangunan. Ya wkt itu kumpul beli sedikit demi sedikit.",5 months ago (edited),0,0,bisnis susuai dgn pashionhobi dr tirta usaha bidang jasapenyewaan audiotenda kampung alhamdulilah kaya yg orangtemen jg kerja dipabrikkuli bangun ya wkt kumpul beli,1,Bukan PromosiJudi
@ahmadbahrushobri1350,"Sangat amat merasa bersalah dengan diri sendiri kalau udah terpaku sama reels, short yt atau yg sejenis yang kurang bermanfaat dan dalam waktu lama.",5 months ago,0,0,salah udah terpa reels short yt yg jenis manfaat,4,Promosi Judi
@MrWarih,double profesi is the best,5 months ago,0,0,double profesi is the best,4,Promosi Judi
@terrymars5529,Omong an anda itu gak ada yang berguna di kehidupan yang sebenarnya,5 months ago,0,0,omong an gak guna hidup,4,Promosi Judi
@balibestadventures,"harus banyak content seperti ini, 
Semoga content creator yang lain bisa menampiLkan content-content yang manfaat seperti ini ( tidak menjual indahnya hidup dan mudahnya menjalankan bisnis) generasi muda kalau di buat minset nya seperti ini mungkin generasi masa depan indonesia akan lebih kuat menatap masa depan. 

thanks for sharing",5 months ago,0,0,content moga content creator tampil contentcontent manfaat jual indah hidup mudah jalan bisnis generasi muda minset nya generasi indonesia kuat tatap thanks for sharing,4,Promosi Judi
@ciptadamai,"Kita tidak pernah mulai dari garis start yang sama, dan melalui trek yang tidak sama, dan kemungkinan akan berakhir di garis finis yang tidak sama juga, lalu kenapa kita harus mendengarkan motivator yang berbeda dari kita ???",5 months ago (edited),0,0,garis start trek garis finis dengar motivator beda,4,Promosi Judi
@feriw2367,"Jadi pedagang, pengusaha supaya bisa kaya, miskin ha😮rta sperti di neraka tholols, lagian tak butuh validasi pamer kekayaan, malah bahaya, bisa diincar pajak, disamperin orang sekitar untuk hutang duit / diincar orang lain yg tak kira kenal. Lebih nyaman di blakang layar. Butuh privasi supaya tenang.
Hidup dasar, bertahan ? Ya betul. Sukses, Subyektif ? Betul. Luck ? Betul banget. Beli bekas ? Saya juga lebih suka beli cash, bekas mulus, disamping lebih irit juga tak mahal.",5 months ago (edited),0,0,dagang usaha kaya miskin harta sperti neraka tholols butuh validasi pamer kaya bahaya incar pajak disamperin orang hutang duit incar orang yg kenal nyaman blakang layar butuh privasi tenang hidup dasar tahan ya sukses subyektif luck banget beli bekas suka beli cash bekas mulus samping irit mahal,1,Bukan PromosiJudi
@Cahyono-hu5eo,Terimakasih Pak Tirta. Ini cocok sekali buat saya dan istri yang sedang membangun usaha kecil. Banyak betulnya dan kita merasakan bahwa segala previlage yg kita miliki akan sangat membantu dalam proses hidup kita. Harus kita akui dan gunakan itu sebaik2 nya. Terimakasih,5 months ago,0,0,terimakasih tirta cocok istri bangun usaha betul rasa previlage yg milik bantu proses hidup aku sebaik2 nya terimakasih,4,Promosi Judi
@atiyahsalim6406,💪👍👍👍,5 months ago,0,0,,4,Promosi Judi
@equalizer21967,Motivator kebanyakan ngga punya bisnis kalaupun ada ngga begitu sukses. Bisnisnya jual class😂,5 months ago,0,1,motivator banyak ngga bisnis ngga sukses bisnis jual class,4,Promosi Judi
@suhailahalhuda,"20:25 : Luck = ""Takdir dari Allah SWT""
Hak Preogatif dari Sang Pencipta",5 months ago,0,1,2025 luck takdir allah swt hak preogatif sang cipta,4,Promosi Judi
@bagusprasExplorasi,"Tidak punya privellege apapun, orang tua miskin + broken home juga.
Tapi aku belajar pelan² dari bawah dari pekerjaan tongkrongan dll. Belajar bahasa inggris juga belajar sendiri. Krna klo privat tidak ada dana. Tapi dari titik ini aku akan terus belajar.",5 months ago,0,0,privellege apa orang tua miskin broken home ajar pelan kerja tongkrong dll ajar bahasa inggris ajar krna klo privat dana titik ajar,4,Promosi Judi
@irpanmurdani8426,"Materinya agak sarkas, tp ciri khas dokter tirta sprti itu, ga sarkas kita jadi kelemar-kelemer, hidup harus dkerasi biar mental ga lembek ya dok, mksh pencerahannya",5 months ago,0,1,materi sarkas tp ciri khas dokter tirta sprti ga sarkas kelemarkelemer hidup dkerasi biar mental ga lembek ya dok mksh cerah,4,Promosi Judi
@windywahyusaputro26,"Gua mau fokus usaha...niatan usana..trus nemu ini.diberanda.gag mungkin dong kalau gag ada apa"" ini.muncul lewat beranda..semoga awal.kesuksesanku",5 months ago,0,0,gua fokus usahaniatan usanatrus nemu inidiberandagag gag inimuncul berandasemoga awalkesuksesanku,4,Promosi Judi
@EvaEva-ug9lc,"Klo sy memang berjiwa bisnis, jd biar susah ruwet sering untung dikit n mlh rugi, ber x jatuh tp bangun lg. Motivasi sy adlh penduduk sekitar yg mayoritas petani turun temurun, mereka menjalani hidup yg hmpir tdk berubah, membajak sawah, menanam padi, menunggu 3 bln setengah, tp kdang padi baru 2 bln ada hama tikus, menjelang paneng banjir, n kdang panen bagus tp hrga murah, pokoknya harapan sering tdk terwujud. Tp live must go on, jd mereka tetep menanam padi. Itulah aku,  walau jatuh kedasar neraka pun, aku tetep ga kapok. And here iam now, punya income tinggi, skrg aku traveling keliling dunia menikmati jerih payahku. Kbtulan punya suami yg memang kerjanya keliling dunia. Jgn takut dgn bayangan, wujudkan mimpimu, raihlah masa dpnmu mulai kini. Salam sukses",5 months ago,0,0,klo sy jiwa bisnis jd biar susah ruwet untung dikit n mlh rugi ber x jatuh tp bangun lg motivasi sy adlh duduk yg mayoritas tani turun turun jalan hidup yg hmpir tdk ubah bajak sawah tanam padi tunggu 3 bln tp kdang padi 2 bln hama tikus jelang paneng banjir n kdang panen bagus tp hrga murah pokok harap tdk wujud tp live must go on jd tetep tanam padi jatuh dasar neraka tetep ga kapok and here iam now income skrg traveling keliling dunia nikmat jerih payah kbtulan suami yg kerja keliling dunia jgn takut dgn bayang wujud mimpi raih dpnmu salam sukses,1,Bukan PromosiJudi
@sugardaddy9721,"Yang hancur semua Dok, kecil kemungkinan akan nonton ini. Sibuk Push Rank",5 months ago,0,0,hancur dok nonton sibuk push rank,4,Promosi Judi
@bahangabut27,Kalo saya tidak punya ke 3 nya😭,5 months ago,0,0,kalo 3 nya,4,Promosi Judi
@Roniii-s5h,Menyamakan persepsi yg sudah dimiliki pasti lebih mudah,5 months ago,0,0,sama persepsi yg milik mudah,4,Promosi Judi
@NINAWA_animal,Terimakasih dok...,5 months ago,0,0,terimakasih dok,4,Promosi Judi
@nadanurhanifah9691,"27 tahun. TIDAK!!
bapak almarhum 9:23",5 months ago,0,0,27 almarhum 923,4,Promosi Judi
@dewihadmini,😅 bener banget lagi😂😂😂😂,5 months ago,0,0,bener banget,4,Promosi Judi
@adjiephotografi9560,"Motivator kalau ngomong sampai ludahnya berbusa"" . Emang itu kerjaannya jual omon""",5 months ago,0,0,motivator ngomong ludah busa emang kerja jual omon,4,Promosi Judi
@HruDamana-fo3kz,"Betul, hutang itu midah, mengembalikanya ug berat bos ?",5 months ago,0,0,hutang midah mengembalikanya ug berat bos,4,Promosi Judi
@ferryrosandi879,"Usia 37 
Lulusan SMK 
NO HAVE PRIVILEGE
yatim dr usia 12 thn 
Pernah punya bisnis kecil modal 8jt selama 5 thn cuan bersih 200jt
Skrng bekerja dengan orang punya tabungan 300jt dan dana pensiun 300jt 
Next pengen berbisnis singkong goreng saja",5 months ago,0,0,usia 37 lulus smk no have privilege yatim dr usia 12 thn bisnis modal 8jt 5 thn cuan bersih 200jt skrng orang tabung 300jt dana pensiun 300jt next ken bisnis singkong goreng,4,Promosi Judi
@fadlanfuadm6763,23:00,5 months ago (edited),0,0,2300,4,Promosi Judi
@playerbox99999,"Saya pernah dapet nasehat dari orang yg berdagang di sebuah tempat ruko, dia berkata kepada saya, orang yg cerdas dalam berdagang adalah orang yg berpikir semua ekonominya tercukupi, bukan target kaya, gue renungin kata kata itu Sampek sekarang",5 months ago,0,0,dapet nasehat orang yg dagang ruko orang yg cerdas dagang orang yg pikir ekonomi cukup target kaya gue renungin sampek,1,Bukan PromosiJudi
@NyonyaBesar-q8b,8:39 selamatkan diri sendiri dulu 🤣🤣🤣,5 months ago,0,0,839 selamat,4,Promosi Judi
@NyonyaBesar-q8b,6:32 bener banget,5 months ago,0,0,632 bener banget,4,Promosi Judi
@abahafandi8675,"Somehow, cocok ama pemikiran ane, ane muda ga ada privilage modal ijazah itb aje, skrng anak ane ane didik jd pebisnis krn punya privilage yg dl ane ga punya",5 months ago,0,0,somehow cocok ama pikir ane ane muda ga privilage modal ijazah itb aje skrng anak ane ane didik jd bisnis krn privilage yg dl ane ga,4,Promosi Judi
@diniwurnaningbudi4116,"Ku percaya kata2nya, realistis, dan itu benar, hidup ini kejam, dan warisan paling baik ilmu, investasi paling baik improve diri sendiri , dan hidup itu harus realistis",5 months ago,0,0,ku percaya kata2nya realistis hidup kejam waris ilmu investasi improve hidup realistis,4,Promosi Judi
@huntingmakna,"Bantu jawab dok

Lebih dari 1, dan anxiety gmn dok",5 months ago,0,0,bantu dok 1 anxiety gmn dok,4,Promosi Judi
@nandarisky2453,"Terjebak menjadi generasi sandwich itu juga bukan keinginan 😅
Pernah rasanya jadi mesin ATM 😅",5 months ago,0,1,jebak generasi sandwich mesin atm,4,Promosi Judi
@azzahrarahmadiani265,"29:13 jangan buru buru menikah kalau tidak punya uang,kalian yang menciptakan beban orang lain",5 months ago,0,0,2913 buru buru meni uangkalian cipta beban orang,4,Promosi Judi
@azzahrarahmadiani265,"That ""beban negara bos""",5 months ago,0,0,that beban negara bos,4,Promosi Judi
@toniadam8928,Gw pgen jd pengusaha..karena gw pnen solat tenang dan tepat waktu meskipun buka usaha warung..,5 months ago,0,0,gw pgen jd pengusahakarena gw pnen solat tenang buka usaha warung,4,Promosi Judi
@jonihdyt3981,"Anjir lu doc, headshot gua!!",5 months ago,0,0,anjir lu doc headshot gua,4,Promosi Judi
@dendywahyudisp.4413,Marah-marah tapi Lucu...,5 months ago,0,0,marahmarah lucu,4,Promosi Judi
@aniknurwati8693,"Mas tirma maaf....bagi sy jaminan hdp itu tak ada lg dan tak lain hanya Alloh ...sandarkan smua harapan hanya pada Nya .

Tp yaa bkn nya kt cm diem aja....ttp gerak ttp usaha tp jgn lupakan kt wajib dan hrs dekat dan berserah pada Alloh only....krn Dia sang maha pengendali....so...enaugh have alloh...
Sisa nya cm bonus

Sy allhamdulillah...tdk pny satu pun yg mas tirta sebut...dan sy skrg 49 thn my life very fine ....",5 months ago,0,0,mas tirma maafbagi sy jamin hdp lg alloh sandar smua harap nya tp yaa bkn nya kt cm diem ajattp gerak ttp usaha tp jgn lupa kt wajib hrs serah alloh onlykrn sang maha pengendalisoenaugh have alloh sisa nya cm bonus sy allhamdulillahtdk pny yg mas tirta sebutdan sy skrg 49 thn my life very fine,1,Bukan PromosiJudi
@Captstrong,"Saya tidak semua ,Kayaknya saya Lucky. Karena corona saya jadi kaya raya 😅😅😅",5 months ago (edited),0,0,kayak lucky corona kaya raya,4,Promosi Judi
@Fanbuster9238,"00:04:15 The most important thing di usia 20-25 adalah experience. Anda boleh cari pengalaman itu dari manapun. Kerja ma orang, part timer, freelancer, kuliah lagi. Tapi tahu yang menghancurkan itu semua adalah RUSH (terburu-buru). 

00:05:00 Kalian tu termakan standar society, Pak. Kalian tuh termakan standar society yang dibuat oleh warga secara fiktif bahwa usia 25 harus punya uang cepek. Enggak ada usia 20 - 25 harus punya Rp100 juta. Enggak ada yang namanya usia 30 itu harus punya rumah. Itu hanya standar yang diciptakan masa lalu untuk standar subjek sukses. Padahal kembali, saya sudah bilang sukses itu subjektif. Tidak ada yang pernah puas dengan yang namanya nominal saldo. 

00:06:00 Finansial itu berhubungan erat dengan variasi, pilihan, alternative of choice. Semakin tinggi finansialmu, kamu memiliki alternatif pilihan yang banyak. 

00:06:30 Pada fresh graduate, pertanyaan nomor 3. Sebelum Anda memulai bisnis, Anda harus cek tabungan Anda. Anda harus cek seberapa besar privilage Anda. Karena yang tidak diceritakan banyak orang, 50% kesuksesan berasal dari luck.

00:07:00 Kalian enggak tahu kan privilagenya dr. Tirta apa? Privilagenya dr Tirta tuh bapaknya adalah direktur utama Bank dan sekarang menjadi komisaris utamanya. Bapak saya itu dosen ekonomi, jenius setengah mati. Saya belajar literasi keuangan dari bokap. Saya belajar literasi perpajakan dari orang tua. Ibu saya dosen pertanian yang nyebrang ke bank. Udah gitu, ibu saya Cina, wit gandul asli, Bapak saya Boyolali, marga wong singodimejo ndue tanah okeh. Anake tunggal. Raine Cino, katolik 25 tahun, tiba-tiba mualaf di 2013. Wis tungal, Cino, hitungan pelit medit. Pelit kikir.

00:08:00 Sudah jelas saya, hemat pangkal kaya bos. Ajaran bro frugal even to the max. Kalau bisa bekas kenapa baru. Kalau bisa cash kenapa kredit. Nah, itu privilage saya.",5 months ago,0,0,000415 the most important thing usia 2025 experience cari alam mana kerja ma orang part timer freelancer kuliah hancur rush terburuburu 000500 tu makan standar society tuh makan standar society warga fiktif usia 25 uang cepek usia 20 25 rp100 juta nama usia 30 rumah standar cipta standar subjek sukses bilang sukses subjektif puas nama nominal saldo 000600 finansial hubung erat variasi pilih alternative of choice finansial milik alternatif pilih 000630 fresh graduate nomor 3 bisnis cek tabung cek privilage cerita orang 50 sukses asal luck 000700 privilagenya dr tirta privilagenya dr tirta tuh bapak direktur utama bank komisaris utama dosen ekonomi jenius mati ajar literasi uang bokap ajar literasi paja orang tua dosen tani nyebrang bank udah gitu cina wit gandul asli boyolali marga singodimejo ndue tanah okeh anake tunggal raine cino katolik 25 tibatiba mualaf 2013 wis tungal cino hitung pelit medit pelit kikir 000800 hemat pangkal kaya bos ajar bro frugal even to the max bekas cash kredit privilage,0,Bukan PromosiJudi
@sunannst5561,"motivator hanya mempersulit pekerja,,makin Tamba ribet",5 months ago,0,0,motivator sulit pekerjamakin tamba ribet,4,Promosi Judi
@rythmsilver7979,dokter masa bener sih sekelas ITB membayar pembicara segitu? terlepas seneng atau ngga ya. bukannya harus lebih menghargai pendidik. anda itu pendidik lho bukan entertainer.,5 months ago,0,0,dokter bener sih kelas itb bayar bicara segitu lepas neng ngga ya harga didik didik lho entertainer,4,Promosi Judi
@fransiskadevita8680,Catet!! Arogan kalo pinter gapapa Dr Tirta,5 months ago,0,0,catet arogan kalo pinter gapapa dr tirta,4,Promosi Judi
@SUPERMAGUS-channel,"Yatim ngumpul, jadi 0,01 persen yg kerjas keras klo gak punya modal iyaa jgn modal dengkul. Tapi terus belajar dari pengalaman orang lain, dan terapkan dg bekerja. ( ngikut orang/ ngikut bos cina) 😅",5 months ago,0,0,yatim ngumpul 001 persen yg kerjas keras klo gak modal iyaa jgn modal dengkul ajar alam orang terap dg ngikut orang ngikut bos cina,1,Bukan PromosiJudi
@Semesta6erbicara,Ilmu paling banyak didapat dari mana bang,5 months ago,0,0,ilmu bang,4,Promosi Judi
@siliconhills,"Gapapa dok. Abis lulus bikin bisnis itu malah harusnya dipuji. Itu artinya mereka mau belajar dan gak tergantung pada ketersediaan lapangan kerja formal. Cuman ya, jangan kebelet nikah dulu. Asli jangan.",5 months ago,0,0,gapapa dok abis lulus bikin bisnis puji ajar gak gantung sedia lapang kerja formal cuman ya kebelet nikah asli,4,Promosi Judi
@ranggietobias7591,"Tabungan Nominal : Minus dok 😭
Privilege : No 😭
Pengalaman : lumayan banyak",5 months ago,0,3,tabung nominal minus dok privilege no alam lumayan,4,Promosi Judi
@lenasutanti7348,Bjirrr wqwqw. “Tourguide” 🤣,5 months ago,0,0,bjirrr wqwqw tourguide,4,Promosi Judi
@SudungBond,Benar abangku Tirta intinya hidup ini kita jalani dengan pola pandang bersyukur karena setiap kehidupan sudah punya kesusahannya sendiri.😀,5 months ago,0,0,abang tirta inti hidup jalan pola pandang syukur hidup susah,4,Promosi Judi
@AyanaAzzahra234,"Gak punya ke 3 nya 
Kawin sama yg punya ke 3 nya",5 months ago,0,0,gak 3 nya kawin yg 3 nya,4,Promosi Judi
@ZaenaZaena-i4e2z,"Mntan bos ak istrinya jungkir balik byr karyawan, jual ini jual itu gadai ini gadai itu, tp suaminya g bisa prihatin bru jd pengusaha keridit ini   kridit itu ganti mobil trus, ahirny pas itu istrinya g snaggup lg, 😮😢",5 months ago,0,1,mntan bos ak istri jungkir byr karyawan jual jual gadai gadai tp suami g prihatin bru jd usaha keridit kridit ganti mobil trus ahirny pas istri g snaggup lg,4,Promosi Judi
@AndaSaya-i4r,"MUDAH KOK BANG, usaha truss serahin ke ALLAH hasilnya",5 months ago (edited),0,0,mudah bang usaha truss serahin allah hasil,4,Promosi Judi
@jakaaditia.p1076,7:05,5 months ago,0,0,705,4,Promosi Judi
@farikhaalfirafida2447,Bertahan/Parking buss  bos..,5 months ago,0,0,bertahanparking buss bos,4,Promosi Judi
@Ailuk-17o,"Kalau ngontrak tu, harus bayar per bulan/tahun, Janggan bergantung pada orang lain, termasuk suami , pikir saja dulu diri sendiri, kalau trus ngontrak nih kira"" kalau udah jompo gak ada yang gaji apa yang di kontrakin ini mau nampung jompo?",6 months ago (edited),0,1,ngontrak tu bayar bulantahun janggan gantung orang suami pikir trus ngontrak nih udah jompo gak gaji kontrakin nampung jompo,4,Promosi Judi
@ExselMarselno-tf5se,"Saya ingin menjadi pengusaha, untuk investasi jangka panjang. Maksudnya saya ikut kerja dulu di orang sudah ada tabungan membuka pengusaha food, dan ada tabungan saya masukan ke investasi jangka panjang. Dan Jika saya membuka usaha food rame saya membuka cabang. Jadi jika cabang akan hancur saya akan menjual investasi dalam contoh misalnya emas antam. Dan saya akan berfikir lagi bagaimana cara agar saya tidak tikar gulung dalam berwirausaha food. Kata guru saya ""kamu harus punya usaha dua mas, satu usaha bakso satu usaha mie ayam, jadi jika usaha bakso ambruk kamu masih ada usaha mie ayam mas, dan kamu bisa membuka peluang usaha sate, karena kita hidup berdampingan ada siang malam ada wanita ada pira dan lain². Jika kamu usaha coba tirukan itu""",6 months ago,1,0,usaha investasi jangka maksud kerja orang tabung buka usaha food tabung masuk investasi jangka buka usaha food rame buka cabang cabang hancur jual investasi contoh emas antam berfikir tikar gulung berwirausaha food guru usaha mas usaha bakso usaha mie ayam usaha bakso ambruk usaha mie ayam mas buka peluang usaha sate hidup damping siang malam wanita pira usaha coba tiru,3,Bukan PromosiJudi
